"CM視聴率 CMリスト"
"企業名:","ホンダ/本田技研工業"
"商品名:","指定なし"
"CM秒数:","全CM"
"番組名:","指定なし"
"検索期間:","2016年4月1日(金) 05:00～2017年3月31日(金) 28:59"
"レポート作成日時:","2017年5月30日（火）14:03"
"放送:","地デジ 5放送"
"サンプル:","関東エリア","個人 5311","FC 295","FT 209","F1 481","F2 783","F3- 552","F3+ 306","MC 267","MT 210","M1 495","M2 823","M3- 586","M3+ 304","世帯 2045","","※期間内最新サンプル数"
""
"CM視聴率(開始時)"
"日付","曜日","開始時刻","秒数","企業","商品","個人全体","FC","FT","F1","F2","F3-","F3+","MC","MT","M1","M2","M3-","M3+","世帯","放送局","番組"
"2017/3/20","月(祝)","23:26:08","15","ホンダ/本田技研工業","フィット","5.8","1.0","7.3","6.0","6.6","8.1","7.1","1.1","2.0","3.8","6.8","7.3","6.2","10.0","NTV","ＮＥＷＳＺＥＲＯ"
"2017/3/20","月(祝)","23:25:53","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","6.0","1.0","7.3","6.0","6.9","8.8","7.1","1.8","2.0","4.2","7.2","7.3","6.2","10.5","NTV","ＮＥＷＳＺＥＲＯ"
"2017/3/20","月(祝)","19:26:17","15","ホンダ/本田技研工業","フィット","3.3","0.3","1.5","2.3","2.2","5.7","7.1","0.4","1.0","2.0","2.4","4.9","9.1","5.5","TX","ＹＯＵは何しに日本へ？"
"2017/3/20","月(祝)","19:26:02","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","3.5","0.3","1.5","2.5","2.4","5.9","7.1","1.1","1.0","2.0","2.8","5.1","9.4","5.7","TX","ＹＯＵは何しに日本へ？"
"2017/3/20","月(祝)","06:37:02","30","ホンダ/本田技研工業","企業","0.9","0.0","0.0","0.4","0.6","1.8","1.6","0.0","0.0","0.2","1.5","1.9","0.6","2.0","TBS","ＷＢＣエキシビションマッチ日本代表×ドジャース"
"2017/3/20","月(祝)","06:28:31","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.8","0.0","0.0","0.2","0.6","1.6","1.6","0.0","0.0","0.2","1.6","1.7","0.3","1.9","TBS","ＷＢＣエキシビションマッチ日本代表×ドジャース"
"2017/3/20","月(祝)","06:22:32","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.1","0.0","0.0","0.0","0.1","0.4","0.0","0.0","0.0","0.2","0.4","0.2","0.0","0.3","TX","皇室の窓皇室ゆかりの京都・通りを歩く"
"2017/3/20","月(祝)","05:29:53","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.6","0.0","0.0","0.2","0.6","1.4","1.0","0.0","0.0","0.0","1.2","1.0","0.3","1.5","TBS","ＷＢＣエキシビションマッチ日本代表×ドジャース"
"2017/3/20","月(祝)","05:08:52","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.4","0.3","0.0","0.2","0.4","0.7","0.6","0.0","0.0","0.2","0.4","1.0","1.0","0.9","EX","グッド！モーニング"
"2017/3/19","日","24:56:58","30","ホンダ/本田技研工業","企業","1.3","0.0","0.0","0.4","1.8","2.4","0.6","0.0","0.0","0.6","2.4","1.9","1.0","2.6","TBS","Ｓ☆１"
"2017/3/19","日","23:57:20","30","ホンダ/本田技研工業","ヴェゼル ハイブリッド","0.7","0.0","0.0","0.2","0.6","1.3","0.3","0.0","0.0","0.4","1.1","1.7","0.6","1.4","TX","ＳＵＰＥＲＧＴ＋"
"2017/3/19","日","22:12:58","30","ホンダ/本田技研工業","フリード","3.5","1.0","2.4","2.5","4.0","6.3","4.8","0.0","1.4","2.8","2.6","4.9","6.5","6.0","TBS","ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ"
"2017/3/19","日","21:13:45","30","ホンダ/本田技研工業","企業","2.4","0.7","0.0","2.0","2.5","2.9","3.9","0.7","0.0","1.2","3.2","3.6","3.9","4.1","CX","フルタチさん×Ｍｒ．サンデー合体スペシャル"
"2017/3/19","日","20:40:55","30","ホンダ/本田技研工業","フリード","10.1","10.4","10.2","8.2","11.5","11.8","7.7","10.0","9.6","7.9","9.9","12.8","7.5","15.0","NTV","世界の果てまでイッテＱ！"
"2017/3/19","日","20:40:40","15","ホンダ/本田技研工業","フィット","10.1","10.4","10.2","8.2","11.6","12.0","7.4","10.0","9.6","7.9","10.0","12.5","7.5","14.9","NTV","世界の果てまでイッテＱ！"
"2017/3/19","日","20:40:25","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","10.0","10.0","10.2","8.2","11.5","12.0","7.4","10.0","10.1","7.9","9.9","12.5","7.5","14.9","NTV","世界の果てまでイッテＱ！"
"2017/3/19","日","09:39:31","15","ホンダ/本田技研工業","フィット","4.1","1.7","2.9","4.1","6.7","6.7","5.2","1.1","1.9","1.6","4.3","3.8","2.9","7.7","NTV","シューイチ"
"2017/3/19","日","09:39:16","15","ホンダ/本田技研工業","N WGN","4.1","1.7","2.9","4.1","6.7","6.7","4.8","1.1","1.9","1.6","4.3","3.9","2.6","7.7","NTV","シューイチ"
"2017/3/19","日","05:57:33","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.7","0.0","0.0","0.4","0.6","1.8","1.0","0.4","0.0","0.2","1.0","0.7","0.3","1.4","TBS","ぜひモノ"
"2017/3/18","土","21:12:11","15","ホンダ/本田技研工業","フィット","3.1","1.3","1.0","2.2","2.9","3.8","4.5","5.0","0.5","2.4","3.6","3.6","4.9","5.0","CX","芸能人が本気で考えた！ドッキリさせちゃうぞＧＰ"
"2017/3/18","土","21:11:56","15","ホンダ/本田技研工業","N WGN","3.1","1.3","1.0","2.2","2.9","3.6","4.5","5.0","0.5","2.2","3.8","3.6","4.9","5.1","CX","芸能人が本気で考えた！ドッキリさせちゃうぞＧＰ"
"2017/3/18","土","20:38:30","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","3.7","3.0","2.4","1.6","3.9","4.7","3.5","3.2","1.9","3.4","3.5","5.6","4.5","5.7","TBS","炎の体育会ＴＶ快進撃のＷＢＣ侍ジャパン企画ＳＰ"
"2017/3/18","土","20:38:15","15","ホンダ/本田技研工業","フィット","3.7","3.0","2.4","1.8","3.9","4.7","3.5","3.2","1.9","3.7","3.5","5.6","4.5","5.8","TBS","炎の体育会ＴＶ快進撃のＷＢＣ侍ジャパン企画ＳＰ"
"2017/3/18","土","12:21:16","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.7","0.3","0.0","0.4","0.6","1.4","1.9","0.7","0.0","0.0","0.6","0.5","2.3","1.4","TX","昼めし旅～あなたのご飯見せてください！～（再）"
"2017/3/18","土","11:58:18","30","ホンダ/本田技研工業","企業","1.5","0.7","1.9","0.0","2.6","1.1","1.6","1.1","0.5","0.8","2.0","1.2","3.6","2.9","CX","ＦＮＮスピーク"
"2017/3/18","土","06:33:16","30","ホンダ/本田技研工業","企業","1.4","1.0","0.5","0.6","0.9","2.2","3.5","0.7","0.0","0.8","1.8","1.4","3.6","2.9","EX","週刊ニュースリーダー"
"2017/3/18","土","05:16:10","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.5","0.0","0.0","0.2","0.4","0.9","1.3","0.0","0.5","0.4","0.5","1.0","0.0","1.1","TBS","皇室アルバム"
"2017/3/17","金","24:59:49","30","ホンダ/本田技研工業","企業","1.6","0.0","1.0","2.2","1.8","2.2","1.9","1.1","0.5","1.4","1.3","2.9","1.0","3.3","NTV","バズリズム"
"2017/3/17","金","24:05:43","15","ホンダ/本田技研工業","フィット","1.7","0.3","1.0","0.4","1.9","2.4","1.9","0.0","0.5","1.0","2.0","2.7","4.2","3.5","TX","ワールドビジネスサテライト"
"2017/3/17","金","24:05:28","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","1.7","0.3","1.0","0.4","1.9","2.4","1.9","0.0","0.5","1.0","2.0","2.7","4.2","3.5","TX","ワールドビジネスサテライト"
"2017/3/17","金","22:47:38","15","ホンダ/本田技研工業","N WGN","4.4","1.0","2.4","3.1","5.4","4.7","6.1","1.8","1.0","2.8","4.3","7.3","7.5","7.9","EX","報道ステーション"
"2017/3/17","金","22:47:23","15","ホンダ/本田技研工業","フィット","4.4","1.0","2.4","3.1","5.3","4.9","6.1","1.8","1.0","2.8","4.4","7.2","7.1","7.8","EX","報道ステーション"
"2017/3/17","金","20:29:20","15","ホンダ/本田技研工業","N WGN","4.9","3.0","2.9","5.7","5.0","7.4","8.1","6.5","4.8","2.8","3.5","5.1","4.5","7.7","NTV","究極の○×クイズＳＨＯＷ！！超問！真実か？ウソか？"
"2017/3/17","金","20:29:05","15","ホンダ/本田技研工業","フィット","5.1","3.0","2.9","5.7","5.4","7.8","8.1","6.5","4.8","2.8","3.7","5.1","4.9","8.0","NTV","究極の○×クイズＳＨＯＷ！！超問！真実か？ウソか？"
"2017/3/17","金","17:06:42","15","ホンダ/本田技研工業","耕うん機 シリーズ","1.7","0.7","0.5","0.4","3.0","2.4","3.5","0.4","0.5","0.6","1.0","2.0","4.2","3.5","EX","スーパーＪチャンネル"
"2017/3/17","金","06:40:44","15","ホンダ/本田技研工業","フィット","3.5","2.0","3.4","3.7","5.9","4.9","2.3","2.2","0.5","1.8","4.0","3.9","1.3","6.7","NTV","ＺＩＰ！"
"2017/3/17","金","06:40:29","15","ホンダ/本田技研工業","フリード","3.5","2.0","3.4","3.5","5.8","5.1","2.3","1.8","0.0","1.8","4.0","3.9","1.3","6.7","NTV","ＺＩＰ！"
"2017/3/17","金","05:35:09","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.8","0.3","0.5","0.0","1.0","0.9","1.3","0.0","0.5","0.2","1.2","2.0","0.3","1.6","TBS","あさチャン！"
"2017/3/16","木","23:49:10","15","ホンダ/本田技研工業","フィット","2.0","1.7","1.5","1.4","2.0","2.2","4.2","0.0","0.5","0.6","2.4","3.1","3.2","3.4","TBS","ＮＥＷＳ２３"
"2017/3/16","木","23:48:55","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","2.0","1.7","1.5","1.4","2.0","2.2","4.2","0.0","0.5","0.6","2.4","2.9","3.2","3.4","TBS","ＮＥＷＳ２３"
"2017/3/16","木","23:44:53","15","ホンダ/本田技研工業","フィット","1.7","0.3","1.0","0.6","1.9","2.0","2.3","0.4","0.0","1.2","2.0","1.9","4.9","3.1","TX","ワールドビジネスサテライト"
"2017/3/16","木","23:44:38","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","1.7","0.3","1.0","0.6","1.9","2.0","2.3","0.4","0.0","1.2","2.0","1.9","5.2","3.2","TX","ワールドビジネスサテライト"
"2017/3/16","木","23:34:44","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","3.0","0.7","3.9","3.3","3.4","5.6","3.9","1.1","0.0","2.0","3.2","3.6","1.3","5.8","NTV","ＮＥＷＳＺＥＲＯ"
"2017/3/16","木","23:34:29","15","ホンダ/本田技研工業","フィット","3.0","0.7","3.9","3.3","3.4","5.6","3.9","1.1","0.0","2.0","3.2","3.6","1.3","5.8","NTV","ＮＥＷＳＺＥＲＯ"
"2017/3/16","木","22:45:04","15","ホンダ/本田技研工業","フィット","1.4","0.7","0.5","0.0","1.8","3.3","1.0","0.7","0.0","0.4","2.2","1.5","2.3","2.6","TX","カンブリア宮殿"
"2017/3/16","木","22:44:49","15","ホンダ/本田技研工業","フリード","1.6","0.7","0.5","0.0","2.1","3.4","1.3","1.1","0.5","0.4","2.3","1.5","2.9","2.8","TX","カンブリア宮殿"
"2017/3/16","木","22:18:29","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","2.7","0.0","1.0","0.6","4.2","4.7","3.9","0.4","1.9","1.2","2.6","4.1","3.2","5.1","CX","＜木曜劇場＞嫌われる勇気"
"2017/3/16","木","22:18:14","15","ホンダ/本田技研工業","フィット","2.7","0.0","1.0","0.6","4.2","4.7","3.9","0.4","1.9","1.2","2.6","4.1","3.2","5.1","CX","＜木曜劇場＞嫌われる勇気"
"2017/3/16","木","21:08:39","15","ホンダ/本田技研工業","N WGN","3.6","0.3","1.9","1.2","3.4","6.9","12.9","1.4","1.0","0.4","1.3","3.2","13.0","6.5","EX","ミステリースペシャル特殊犯罪課・花島渉"
"2017/3/16","木","21:08:24","15","ホンダ/本田技研工業","フィット","3.6","0.3","1.9","1.2","3.3","6.7","13.2","1.4","1.0","0.4","1.3","3.1","13.0","6.5","EX","ミステリースペシャル特殊犯罪課・花島渉"
"2017/3/16","木","20:10:41","15","ホンダ/本田技研工業","フィット","3.2","3.0","1.9","2.0","4.2","4.2","6.1","1.4","2.9","1.4","2.0","5.1","3.6","5.4","TBS","ニンゲン観察！モニタリング"
"2017/3/16","木","20:10:26","15","ホンダ/本田技研工業","N WGN","3.2","3.0","1.9","2.0","4.2","4.2","6.5","1.4","2.9","1.4","1.8","5.3","3.6","5.4","TBS","ニンゲン観察！モニタリング"
"2017/3/16","木","17:11:56","15","ホンダ/本田技研工業","耕うん機 シリーズ","1.2","0.3","0.5","0.2","0.6","1.6","3.9","0.4","0.0","0.6","0.5","1.9","4.5","2.3","TBS","Ｎスタ"
"2017/3/16","木","12:45:59","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.5","0.0","0.0","0.0","0.5","1.8","1.6","0.7","0.5","0.0","0.1","0.5","1.0","1.1","TX","昼めし旅～あなたのご飯見せてください！～"
"2017/3/16","木","05:07:45","15","ホンダ/本田技研工業","耕うん機 シリーズ","1.2","0.3","0.5","0.2","1.3","2.2","0.6","0.7","0.5","1.0","1.4","2.4","1.3","2.5","EX","グッド！モーニング"
"2017/3/15","水","23:36:50","30","ホンダ/本田技研工業","NSX","2.0","0.7","0.5","1.4","2.0","2.0","2.9","0.0","0.5","2.4","1.9","2.7","4.5","3.6","TX","ワールドビジネスサテライト"
"2017/3/15","水","22:27:35","15","ホンダ/本田技研工業","フィット","2.4","1.0","0.5","1.4","3.9","2.9","4.8","1.1","1.0","1.2","2.5","2.2","3.2","4.5","TBS","今夜必見！テレビ緊急特別企画実録！１０人のコワイ女"
"2017/3/15","水","22:27:20","15","ホンダ/本田技研工業","N WGN","2.5","1.0","0.5","1.4","4.0","2.9","5.8","1.1","1.0","1.2","2.8","2.2","3.6","4.9","TBS","今夜必見！テレビ緊急特別企画実録！１０人のコワイ女"
"2017/3/15","水","20:00:05","15","ホンダ/本田技研工業","フィット","7.4","1.0","1.9","5.5","5.7","11.1","11.3","3.6","8.7","6.3","5.5","10.9","16.6","13.3","EX","２０１７ワールドベースボールクラシック２次ラウンド"
"2017/3/15","水","19:59:50","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","7.5","1.0","1.5","5.7","5.9","10.9","11.6","3.6","8.7","6.7","5.6","11.1","17.2","13.5","EX","２０１７ワールドベースボールクラシック２次ラウンド"
"2017/3/15","水","06:42:49","15","ホンダ/本田技研工業","N WGN","3.9","2.7","0.5","2.7","6.3","4.9","2.6","4.3","0.5","2.2","5.0","4.9","1.9","7.3","NTV","ＺＩＰ！"
"2017/3/15","水","06:42:34","15","ホンダ/本田技研工業","フィット","3.8","2.7","0.5","2.7","6.3","4.7","2.6","4.3","0.5","2.2","4.9","4.8","1.9","7.1","NTV","ＺＩＰ！"
"2017/3/15","水","05:14:02","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.9","0.7","0.0","0.4","0.5","0.9","1.0","0.4","0.0","1.8","0.6","1.7","1.9","1.8","TBS","はやドキ！"
"2017/3/14","火","24:58:27","30","ホンダ/本田技研工業","企業","0.6","0.0","0.0","0.2","0.5","0.9","1.3","0.0","0.0","0.4","1.0","1.2","0.3","1.4","TX","チマタの噺"
"2017/3/14","火","24:38:19","15","ホンダ/本田技研工業","フィット","1.8","0.7","0.0","1.0","1.5","1.8","3.2","0.4","0.0","1.0","2.3","3.8","3.9","3.6","TBS","ＮＥＷＳ２３"
"2017/3/14","火","24:38:04","15","ホンダ/本田技研工業","フリード","1.8","0.7","0.0","1.0","1.5","1.8","3.2","0.4","0.0","1.0","2.3","3.8","3.9","3.6","TBS","ＮＥＷＳ２３"
"2017/3/14","火","23:57:38","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","3.7","0.0","1.5","1.6","5.0","5.6","5.5","1.4","1.4","2.2","4.4","5.1","4.2","6.8","EX","中居正広のミになる図書館"
"2017/3/14","火","23:57:23","15","ホンダ/本田技研工業","フィット","3.6","0.0","1.5","1.6","4.9","5.8","5.5","1.1","1.4","2.2","4.3","5.1","4.2","6.8","EX","中居正広のミになる図書館"
"2017/3/14","火","23:36:11","15","ホンダ/本田技研工業","フィット","1.8","0.0","0.0","0.8","1.3","1.3","4.2","0.4","0.5","1.0","2.9","2.2","5.2","3.5","TX","ワールドビジネスサテライト"
"2017/3/14","火","23:35:56","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","1.7","0.0","0.0","0.8","1.3","1.1","4.2","0.4","0.5","1.0","2.9","2.2","5.2","3.5","TX","ワールドビジネスサテライト"
"2017/3/14","火","23:31:44","15","ホンダ/本田技研工業","フィット","3.5","1.3","0.5","3.9","3.8","5.8","5.2","0.4","1.4","1.4","4.4","5.3","2.9","6.9","NTV","ＮＥＷＳＺＥＲＯ"
"2017/3/14","火","23:31:29","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","3.7","1.3","0.5","4.5","3.9","6.2","5.2","0.4","1.4","1.4","4.6","5.5","2.9","7.1","NTV","ＮＥＷＳＺＥＲＯ"
"2017/3/14","火","22:47:04","15","ホンダ/本田技研工業","フィット","1.8","0.0","0.0","0.4","2.3","2.4","2.9","0.4","0.0","0.8","2.9","2.0","4.2","3.4","TX","ガイアの夜明け"
"2017/3/14","火","22:46:49","15","ホンダ/本田技研工業","N WGN","1.8","0.0","0.0","0.2","2.3","2.5","2.9","0.4","0.0","0.8","2.9","2.2","3.9","3.4","TX","ガイアの夜明け"
"2017/3/14","火","20:01:19","15","ホンダ/本田技研工業","フィット","6.3","1.7","4.9","2.7","6.3","8.9","9.0","2.5","4.3","5.9","4.1","9.7","15.6","10.9","TBS","２０１７ＷＢＣ２次ラウンド日本ＶＳキューバ"
"2017/3/14","火","20:01:04","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","6.4","1.7","4.9","2.7","6.2","9.2","9.4","2.5","4.3","5.7","4.1","9.9","15.6","11.0","TBS","２０１７ＷＢＣ２次ラウンド日本ＶＳキューバ"
"2017/3/14","火","18:44:53","15","ホンダ/本田技研工業","耕うん機 シリーズ","2.5","0.7","0.0","0.4","2.1","3.6","4.2","0.4","1.4","2.0","1.4","4.1","9.7","4.8","TBS","２０１７ＷＢＣ２次ラウンド日本ＶＳキューバ"
"2017/3/14","火","17:34:04","15","ホンダ/本田技研工業","耕うん機 シリーズ","1.7","0.0","0.5","0.4","2.3","3.4","5.5","0.7","0.0","0.4","0.6","1.7","5.2","3.7","EX","スーパーＪチャンネル"
"2017/3/14","火","14:52:53","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.8","0.3","0.0","0.4","0.9","0.7","1.6","0.4","0.0","1.0","0.5","1.0","1.9","1.7","TX","午後のロードショー「ミスト」"
"2017/3/14","火","05:15:33","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.5","0.3","0.0","0.0","0.5","1.1","0.6","0.7","0.0","0.0","0.4","1.0","0.6","1.0","TBS","はやドキ！"
"2017/3/14","火","05:09:49","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.7","0.0","0.0","0.2","0.1","1.8","1.0","0.0","0.0","0.2","1.0","1.5","1.3","1.6","EX","グッド！モーニング"
"2017/3/13","月","24:26:02","30","ホンダ/本田技研工業","企業","0.9","0.0","1.5","0.8","1.3","1.3","1.3","0.4","0.0","0.6","1.1","0.7","1.3","2.0","CX","映画『シング／ＳＩＮＧ』超豪華声優が語る楽しみ方♪"
"2017/3/13","月","23:25:32","15","ホンダ/本田技研工業","N WGN","1.8","0.3","0.0","1.0","1.5","2.2","2.3","0.0","0.0","1.8","2.8","2.6","3.6","3.5","TX","ワールドビジネスサテライト"
"2017/3/13","月","23:25:17","15","ホンダ/本田技研工業","フィット","1.8","0.3","0.0","1.0","1.5","2.2","2.3","0.0","0.0","1.8","2.9","2.7","3.6","3.6","TX","ワールドビジネスサテライト"
"2017/3/13","月","22:55:16","15","ホンダ/本田技研工業","耕うん機 シリーズ","1.2","0.7","0.0","0.2","1.5","1.3","1.6","0.7","0.5","1.2","1.1","2.0","1.9","2.2","TX","モノイズム"
"2017/3/13","月","19:26:50","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","2.5","0.3","1.0","0.4","1.8","3.8","6.8","1.1","0.5","1.0","1.6","3.4","10.4","4.7","TX","ＹＯＵは何しに日本へ？"
"2017/3/13","月","19:26:35","15","ホンダ/本田技研工業","フィット","2.6","0.3","1.0","0.4","1.8","3.8","7.1","1.1","0.5","1.0","1.6","3.6","10.7","4.8","TX","ＹＯＵは何しに日本へ？"
"2017/3/13","月","17:24:43","15","ホンダ/本田技研工業","耕うん機 シリーズ","2.1","0.7","1.0","0.6","2.9","3.8","5.2","0.4","1.4","0.8","1.3","2.0","5.2","4.6","EX","スーパーＪチャンネル"
"2017/3/13","月","06:45:08","15","ホンダ/本田技研工業","フィット","3.9","3.3","3.4","2.5","6.4","5.4","1.9","2.9","2.4","1.2","4.4","5.3","1.6","6.8","NTV","ＺＩＰ！"
"2017/3/13","月","06:44:53","15","ホンダ/本田技研工業","N WGN","3.9","3.3","3.4","2.5","6.4","5.4","1.9","2.9","2.4","1.2","4.4","5.3","1.6","6.8","NTV","ＺＩＰ！"
"2017/3/13","月","06:27:26","15","ホンダ/本田技研工業","耕うん機 シリーズ","2.3","0.7","1.0","1.0","2.0","3.3","3.5","0.0","0.0","2.0","3.1","3.1","4.2","4.7","EX","グッド！モーニング"
"2017/3/13","月","05:36:05","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.9","0.3","0.5","0.2","0.5","2.0","2.3","0.4","0.0","0.2","1.3","1.2","0.6","1.8","TBS","あさチャン！"
"2017/3/13","月","05:14:47","15","ホンダ/本田技研工業","耕うん機 シリーズ","0.8","0.3","0.5","0.2","0.8","1.6","1.9","0.4","0.0","0.4","1.1","0.5","0.6","1.6","TBS","はやドキ！"
"2017/3/12","日","23:56:21","30","ホンダ/本田技研工業","フリード","0.6","0.0","0.0","0.2","0.9","0.2","1.0","0.0","0.0","0.2","1.2","0.7","1.0","1.0","TX","ＳＵＰＥＲＧＴ＋"
"2017/3/12","日","23:53:23","30","ホンダ/本田技研工業","アコード","0.5","0.0","0.0","0.2","0.8","0.2","1.0","0.0","0.0","0.2","1.0","0.7","1.3","1.0","TX","ＳＵＰＥＲＧＴ＋"
"2017/3/12","日","23:49:17","30","ホンダ/本田技研工業","ヴェゼル ハイブリッド","0.5","0.0","0.0","0.2","0.8","0.2","1.0","0.0","0.0","0.2","1.0","0.7","1.6","1.0","TX","ＳＵＰＥＲＧＴ＋"
"2017/3/12","日","22:07:58","30","ホンダ/本田技研工業","ヴェゼル ハイブリッド","3.4","0.7","2.9","1.6","3.3","6.9","8.6","0.7","0.5","1.8","2.3","4.7","5.7","5.8","TBS","ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ"
"2017/3/12","日","22:05:48","15","ホンダ/本田技研工業","耕うん機 シリーズ","3.6","0.7","3.4","2.4","3.0","7.6","8.0","0.7","0.5","2.2","2.5","5.4","5.7","6.0","TBS","ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ"
"2017/3/12","日","20:31:41","15","ホンダ/本田技研工業","フィット","10.4","10.5","13.6","11.2","11.5","11.1","8.3","9.5","8.7","7.4","11.5","11.4","6.3","15.4","NTV","世界の果てまでイッテＱ！"
"2017/3/12","日","20:31:26","15","ホンダ/本田技研工業","N WGN","10.3","10.5","13.1","11.2","11.4","10.9","8.3","9.5","8.7","7.4","11.4","11.1","6.3","15.2","NTV","世界の果てまでイッテＱ！"
"2017/3/12","日","20:30:56","30","ホンダ/本田技研工業","フリード","10.3","11.2","12.6","11.0","11.5","10.9","8.3","9.9","8.7","7.4","11.4","11.1","6.3","15.2","NTV","世界の果てまでイッテＱ！"
"2017/3/12","日","19:15:49","15","ホンダ/本田技研工業","フィット","5.2","1.3","1.9","3.2","4.6","6.0","7.0","1.4","2.9","4.0","4.9","8.9","13.0","8.6","EX","２０１７ワールドベースボールクラシック２次ラウンド"
"2017/3/12","日","19:15:34","15","ホンダ/本田技研工業","ヴェゼル ハイブリッド","5.3","0.3","2.4","3.0","4.6","6.3","7.6","1.4","1.9","4.4","4.9","9.1","13.7","8.8","EX","２０１７ワールドベースボールクラシック２次ラウンド"
"2017/3/12","日","17:53:18","30","ホンダ/本田技研工業","企業","1.4","1.0","1.0","0.6","1.3","1.8","2.2","0.4","0.5","0.6","1.9","2.0","2.2","2.5","TBS","Ｎスタ"
"2017/3/12","日","12:38:24","30","ホンダ/本田技研工業","企業","3.7","2.3","4.9","4.2","4.3","4.4","1.9","1.8","1.9","4.0","4.9","4.2","0.6","6.8","NTV","スクール革命！"
"2017/3/12","日","10:17:32","30","ホンダ/本田技研工業","企業","1.5","0.7","1.0","0.8","1.3","2.5","3.5","0.4","1.0","0.2","1.3","2.7","3.2","2.7","EX","帰れまサンデー"
