date,week,time,duration,product,person,FC,FT,F1,F2,F3-,F3+,MC,MT,M1,M2,M3-,M3+,family,network,program
2016/11/20,日,17,15,バレーノ XS,1.9,1.3,0.9,1.4,2.2,1.6,2.2,0.4,0.4,2,3.1,2.4,1.2,3.6,CX,たしなみＬａｄｙ
2016/11/20,日,17,15,イグニス,1.8,1.3,0.9,1.6,2,1.4,1.2,0.4,0.4,2.4,3.2,2.1,1.2,3.3,CX,ものまね王座決定戦放送直前見どころスペシャル
2016/11/20,日,16,15,イグニス,1.9,1.6,0.9,1.4,2.2,1.9,1.9,0.4,0.4,2,3.1,2.1,1.5,3.7,CX,ものまね王座決定戦放送直前見どころスペシャル
2016/11/20,日,16,15,バレーノ XS,1.6,0.9,0,1.1,1.3,1.6,1.6,0.4,0.4,1.5,3.1,2,3.3,3.5,CX,ガイド
2016/11/20,日,15,15,バレーノ XS,2,0.9,0,1.3,1.6,2,2.5,0,0.4,1.1,3.9,2.7,3.6,4.2,CX,みんなのＫＥＩＢＡ
2016/11/20,日,15,15,バレーノ XS,1.9,0.6,0.4,1.3,1.4,2.3,1.9,0,0.4,1.1,3.4,2.4,3.9,4.1,CX,みんなのＫＥＩＢＡ
2016/11/20,日,14,15,バレーノ XS,1.7,0.3,0.9,1.3,2.1,3,1.2,0,0,1.1,1.7,2.9,3.3,3.4,NTV,番組ナビ
2016/11/20,日,14,15,イグニス,1.5,0.9,0.4,1.6,1.5,1.4,0.6,1.4,0.9,1.3,1.7,2.7,1.5,2.6,TBS,「究極バトル”ゼウス”」直前スペシャル
2016/11/20,日,14,15,イグニス,1.8,0.3,0.9,1.4,2.2,3.1,1.6,0,0,1.1,1.7,2.7,3.3,3.5,NTV,番組ナビ
2016/11/20,日,14,15,バレーノ XS,0.9,0,0,0.4,0.7,1.7,3.1,0,0.4,0.2,0.6,1.1,2.1,1.8,TX,湯けむりドクター華岡万里子の温泉事件簿（再）
2016/11/20,日,14,15,バレーノ XS,1.6,0.3,0.4,1.1,1.5,2,1.2,0.7,0.9,1.1,1.7,3.5,1.8,2.9,TBS,「究極バトル”ゼウス”」直前スペシャル
2016/11/20,日,14,15,イグニス,1.2,0,0.4,0.5,0.9,1.3,3.1,0,0.4,0.2,1.3,2.4,3.9,2.5,TX,湯けむりドクター華岡万里子の温泉事件簿（再）
2016/11/20,日,13,15,イグニス,2.5,0.9,0,1.1,2.7,3.9,3.4,0.4,0.9,1.1,2.6,4.9,3.6,4.8,TBS,ＴＢＳニュース
2016/11/20,日,13,15,バレーノ XS,1.3,0,0.4,0.5,0.9,1.7,2.8,0,0.4,0.2,1.4,2.6,4.2,2.6,TX,開運！なんでも鑑定団（再）
2016/11/20,日,13,15,イグニス,1.2,0.3,0,0.5,0.7,1.9,3.1,0.4,0,0.9,0.7,1.8,4.5,2.5,TX,開運！なんでも鑑定団（再）
2016/11/20,日,12,15,バレーノ XS,3,1.3,0.4,2.2,3.3,4.4,4.4,0.7,1.7,1.7,2.6,5.2,4.5,5.5,TBS,美活の（秘）レシピ
2016/11/20,日,12,15,イグニス,3,1.6,0.4,2.2,3.3,4.5,5,0.7,1.7,1.7,2.7,4.9,4.5,5.5,TBS,美活の（秘）レシピ
2016/11/20,日,11,15,バレーノ XS,1.3,1.9,0.4,1.1,0.8,1.3,1.6,1.1,0.9,1.7,1.1,1.7,2.1,2.6,EX,帰れまサンデープラス
2016/11/20,日,11,15,イグニス,1.3,1.9,0.4,1.1,0.8,1.3,1.6,1.1,0.9,1.7,1.1,2,2.1,2.6,EX,帰れまサンデープラス
2016/11/20,日,11,15,イグニス,2.5,0.6,2.2,1.6,3.2,5.2,3.7,1.1,0.9,1.5,1.4,2.6,3.9,4.8,NTV,ガイド
2016/11/20,日,10,15,イグニス,1.1,1.9,0.4,1.1,0.7,1.3,1.9,0.7,0.4,1.1,0.7,2,1.2,2.2,EX,帰れまサンデー
2016/11/20,日,10,15,バレーノ XS,2.9,0.9,1.7,2,3.6,5,5.3,2.5,0.9,1.3,2.5,3.3,3.9,5.7,NTV,誰だって波瀾爆笑
2016/11/20,日,10,15,バレーノ XS,1.2,2.8,0.4,0.5,1.3,1.3,2.5,1.1,0.9,0.2,0.9,1.7,0.9,2.3,EX,帰れまサンデー
2016/11/20,日,9,15,イグニス,4.2,5.1,2.2,2.2,6.6,6.3,6.9,3.2,1.7,1.8,3.8,4.3,3.6,7.9,NTV,シューイチ
2016/11/20,日,8,15,バレーノ XS,4.7,4.4,2.2,2.7,6.8,7.7,5.6,3.2,2.2,2,4.5,5,4.8,9,NTV,シューイチ
2016/11/19,土,24,15,バレーノ XS,3.2,0.3,3,1.8,4.8,4.2,6.2,0.4,0.4,2.6,3,3.3,4.5,5.9,EX,ＳｍａＳＴＡＴＩＯＮ！！
2016/11/19,土,23,15,ソリオ マイルドハイブリッド,3.8,0.3,2.6,2.2,6.1,5.6,7.5,0.7,1.7,2.2,3.7,4,4.8,7.2,EX,ＳｍａＳＴＡＴＩＯＮ！！
2016/11/19,土,23,15,イグニス,3.5,0.9,2.6,3.4,4.5,4.5,3.1,0.7,2.2,3.7,5.3,3.2,2.1,6.6,CX,土曜プレミアム・ＩＰＰＯＮグランプリ
2016/11/19,土,23,15,バレーノ XS,3.8,1.3,2.6,3.4,5.2,4.7,3.4,0.7,2.2,3.7,5.8,3.5,2.4,7.1,CX,土曜プレミアム・ＩＰＰＯＮグランプリ
2016/11/19,土,23,15,イグニス,4.1,1.6,3.5,3.8,5.8,4.4,3.7,0.7,3,3.9,6.4,3.8,2.1,7.7,CX,土曜プレミアム・ＩＰＰＯＮグランプリ
2016/11/19,土,22,15,バレーノ XS,4.3,2.8,6.1,3.3,5.1,7,4.4,2.1,2.6,2.8,4.2,4.9,3.3,7.5,NTV,嵐にしやがれ
2016/11/19,土,22,15,イグニス,4.6,3.2,7,3.3,5.8,7.2,4.4,2.5,2.6,2.8,4.8,5.3,3.3,8,NTV,嵐にしやがれ
2016/11/19,土,22,15,ソリオ マイルドハイブリッド,2.4,0.6,0,1.3,0.9,4.4,11.5,1.1,0.4,0.2,0.9,3.5,7.2,4.5,EX,山田太一ドラマスペシャル五年目のひとり
2016/11/19,土,22,15,バレーノ XS,4.9,3.2,2.6,4.9,6.5,4.7,4,2.9,4.3,3.9,7.7,4.7,3,8.7,CX,土曜プレミアム・ＩＰＰＯＮグランプリ
2016/11/19,土,22,15,イグニス,2.6,0.9,0.4,1.6,1.1,4.8,11.5,1.1,0.4,0.2,1.3,3.5,7.2,4.8,EX,山田太一ドラマスペシャル五年目のひとり
2016/11/19,土,22,15,バレーノ XS,2.6,0.9,0.4,1.6,1.1,4.7,11.2,1.1,0.4,0.2,1.1,3.3,7.2,4.7,EX,山田太一ドラマスペシャル五年目のひとり
2016/11/19,土,21,15,スペーシア,2.9,2.8,3.9,2.2,2.9,3.4,3.7,2.5,2.6,1.3,3.6,2.7,3.3,5.4,NTV,ラストコップ
2016/11/19,土,21,15,ラパン,2.9,2.8,3.9,2.2,2.9,3.4,3.7,2.5,2.6,1.3,3.6,2.7,3.3,5.4,NTV,ラストコップ
2016/11/19,土,21,15,イグニス,2.9,2.8,3.9,2.4,2.9,3.6,3.7,2.9,2.2,1.3,3.7,2.4,2.7,5.4,NTV,ラストコップ
2016/11/19,土,21,15,ハスラー,3,2.8,3.9,2.4,2.9,3.9,3.7,2.9,2.2,1.3,3.6,2.9,2.7,5.6,NTV,ラストコップ
2016/11/19,土,21,15,ソリオ マイルドハイブリッド,4.8,2.8,4.3,5.2,5.9,5.5,3.1,5,2.6,3.9,6.8,4.7,2.1,7.8,CX,土曜プレミアム・ＩＰＰＯＮグランプリ
2016/11/19,土,21,15,バレーノ XS,4.8,2.8,4.3,5.2,5.9,5.5,3.1,5,2.6,3.9,6.8,4.7,2.1,7.8,CX,土曜プレミアム・ＩＰＰＯＮグランプリ
2016/11/19,土,20,15,ソリオ バンディット マイルドハイブリッド,3.2,1.3,0.4,1.3,2.7,4.5,11.2,1.1,0.4,0.6,2.1,4.9,9,5.5,EX,世界が驚いたニッポン！スゴ～イデスネ！！視察団ＳＰ
2016/11/19,土,20,15,バレーノ XS,2.6,1.3,2.2,1.3,2.2,3.9,4.4,1.8,0,2.2,2.6,3.2,4.5,4.3,TX,土曜スペシャル
2016/11/19,土,20,15,ワゴンR,3.6,1.6,0.9,1.1,2.8,4.5,10.9,1.8,0.4,1.1,2.9,6.2,8.4,5.8,EX,世界が驚いたニッポン！スゴ～イデスネ！！視察団ＳＰ
2016/11/19,土,20,15,イグニス,3.6,1.6,0.9,1.1,2.8,4.5,10.9,1.8,0.4,1.1,2.6,6.4,8.7,5.8,EX,世界が驚いたニッポン！スゴ～イデスネ！！視察団ＳＰ
2016/11/19,土,19,15,イグニス,2.9,1.6,2.6,1.1,3.1,3.8,4.7,1.4,0,1.3,3.8,4.1,5.1,5.1,TX,土曜スペシャル
2016/11/19,土,19,30,バレーノ XS,2.8,1.3,0.4,0.7,2,4.5,8.1,1.4,0.4,1.1,1.7,5.2,6.6,4.8,EX,世界が驚いたニッポン！スゴ～イデスネ！！視察団ＳＰ
2016/11/19,土,17,15,ソリオ マイルドハイブリッド,3.1,1.9,2.6,3.3,3.9,4.7,4.7,1.1,1.3,2.2,1.9,4,3.6,6,NTV,ｎｅｗｓｅｖｅｒｙ．サタデー
2016/11/19,土,17,15,バレーノ XS,3,1.9,1.7,3.3,3.4,4.7,4.7,1.1,1.7,2,1.8,4.3,3.3,5.8,NTV,ｎｅｗｓｅｖｅｒｙ．サタデー
2016/11/19,土,17,15,イグニス,3.1,2.2,1.7,3.3,3.4,4.7,5,1.1,1.3,2.2,2.2,4.3,3.6,6.1,NTV,ｎｅｗｓｅｖｅｒｙ．サタデー
2016/11/19,土,17,15,バレーノ XS,0.3,0,0,0.4,0.4,0,0.3,0,0,0,0.6,0.6,1.2,0.7,TX,未来の主役地球の子どもたち
2016/11/19,土,16,15,バレーノ XS,1.6,1.3,0,0.5,1.3,2.5,4.4,1.8,0,0.2,2.1,1.7,3.6,3.1,EX,ビリ学ビリのスゴさを発見バラエティー
2016/11/19,土,16,15,イグニス,1.7,1.6,0,0.5,1.5,2.5,4.4,1.8,0,0.2,2.2,1.8,3.6,3.2,EX,ビリ学ビリのスゴさを発見バラエティー
2016/11/19,土,16,15,イグニス,0.9,0.3,0,0.4,0.9,1.1,2.5,0.4,0.4,0.7,1.3,0.6,1.8,1.9,TBS,満腹！バッカーグルメ
2016/11/19,土,16,15,ソリオ マイルドハイブリッド,2,1.6,0,0.5,1.5,2.8,5.6,2.5,0.4,0.6,2.3,2.1,3.9,3.8,EX,ビリ学ビリのスゴさを発見バラエティー
2016/11/19,土,16,15,ソリオ マイルドハイブリッド,2,0.9,1.3,1.3,2.5,3.3,4.7,0.7,1.3,1.5,1.4,2.9,1.5,4.2,CX,土曜ワイド・一千兆円の身代金
2016/11/19,土,15,15,ソリオ バンディット マイルドハイブリッド,0.6,0,0,0.7,0.5,0.3,0.3,0,0,0,1.1,1.4,1.8,1.3,TX,ウイニング競馬
2016/11/19,土,15,15,バレーノ XS,1.7,0.9,0,0.4,1.3,3.8,4.4,1.4,0,0.4,1.4,2,3.9,3.2,EX,ビリ学ビリのスゴさを発見バラエティー
2016/11/19,土,15,15,ソリオ マイルドハイブリッド,0.7,0,0,0.9,0.6,0.3,0.6,0,0,0.2,1,1.5,1.5,1.5,TX,ウイニング競馬
2016/11/19,土,15,15,ソリオ マイルドハイブリッド,1.7,0,1.3,1.8,2.8,1.6,3.1,1.1,0.4,1.5,1.8,1.8,1.2,3.7,CX,ガイド
2016/11/19,土,14,15,ソリオ バンディット マイルドハイブリッド,2,0.3,1.3,2.2,3.8,1.7,3.7,1.4,0.4,1.5,1.7,1.4,1.8,4,CX,モシモノふたり素顔大公開スペシャル！
2016/11/19,土,14,15,ソリオ マイルドハイブリッド,1.2,0.6,0,1.1,1.4,1.7,1.2,0.4,0.4,0.4,1.9,1.2,1.5,2.3,TX,来週はテレ東変わるＷＥＥＫ！
2016/11/19,土,14,15,イグニス,1.2,0.6,0,1.1,1.4,1.6,1.2,0.4,0.4,0.4,1.8,1.4,1.8,2.3,TX,来週はテレ東変わるＷＥＥＫ！
2016/11/19,土,13,15,ソリオ マイルドハイブリッド,2.5,1.3,0.4,2.7,3.3,3.6,2.2,1.1,0,2.9,2.5,2.9,2.1,4.8,TBS,王様のブランチ
2016/11/19,土,13,15,イグニス,2.9,0,0.9,1.4,3.2,3.1,5.9,0.7,2.2,1.1,3.7,4.3,6,5.7,CX,ぶらぶらサタデー
2016/11/19,土,12,15,ソリオ マイルドハイブリッド,2.8,0.6,0.4,1.4,3.1,3.8,5.9,1.1,1.7,0.7,3,4.6,5.1,5.3,CX,ぶらぶらサタデー
2016/11/19,土,12,15,バレーノ XS,2.4,0.9,0.4,4,2.9,3.9,1.9,1.1,0.4,3.1,1.7,2.7,1.5,4.8,TBS,王様のブランチ
2016/11/19,土,11,15,バレーノ XS,2.3,0.3,1.3,1.6,2.6,3.3,4.4,1.1,0,1.7,2.5,3.3,2.7,4.8,NTV,週末一句
2016/11/19,土,11,15,イグニス,2.3,0.3,1.3,1.6,2.4,3.1,4.7,1.1,0,1.8,2.4,3.3,2.4,4.7,NTV,週末一句
2016/11/19,土,11,15,ソリオ マイルドハイブリッド,1.8,0.3,0.4,1.4,2.1,1.4,2.2,1.1,0.9,1.8,2.2,3.3,1.2,3.5,CX,チャンネルΣ・潜在能力テスト（再）
2016/11/19,土,11,15,バレーノ XS,1.8,0.3,0.4,1.4,2,2.3,2.5,1.1,0.4,2.2,2.1,2.6,0.9,3.6,CX,チャンネルΣ・潜在能力テスト（再）
2016/11/19,土,10,15,ソリオ バンディット マイルドハイブリッド,1.5,0.6,0.9,1.4,1.8,1.6,1.2,1.1,0.4,1.7,1.7,2.3,0.9,3,CX,チャンネルΣ・潜在能力テスト（再）
2016/11/19,土,10,15,バレーノ XS,1.5,0,0.9,1.4,2.1,1.7,1.2,1.8,0.4,1.5,1.5,2.3,0.6,3,CX,ライオンのグータッチ
2016/11/19,土,10,15,ソリオ マイルドハイブリッド,3.6,0.9,0.4,1.4,3.1,4.1,10.3,1.8,0.9,1.3,3.9,5.8,7.5,6.8,NTV,ぶらり途中下車の旅
2016/11/19,土,10,15,ソリオ マイルドハイブリッド,1.6,0.3,0.9,1.3,2.1,1.7,1.9,1.8,0.9,1.7,1.6,2.3,1.2,3.1,CX,ライオンのグータッチ
2016/11/19,土,9,15,イグニス,2.8,0,0.4,2.2,1.9,5,5.3,0.4,1.7,1.8,2.7,5.2,4.5,5.6,NTV,ぶらり途中下車の旅
2016/11/19,土,8,15,イグニス,2.4,0.9,0,0.7,2.1,4.5,4,1.8,0,0.4,2.4,4.4,5.1,4.2,EX,朝だ！生です旅サラダ
2016/11/19,土,8,15,バレーノ XS,1.9,0.9,0,0.4,1.6,3.9,3.1,1.1,0,0.4,2.1,3.7,3.6,3.5,EX,朝だ！生です旅サラダ
2016/11/19,土,7,15,バレーノ XS,3.7,0.6,3.5,2.4,5.3,5.6,5.9,2.9,2.2,1.1,3.7,4.9,3.3,7,NTV,ズームイン！！サタデー
2016/11/18,金,25,15,イグニス,0.6,0,0,0.7,0.7,0.6,0.9,0.4,0,0.6,1,0.6,0.6,1.4,TBS,ＮＥＷＳな２人
2016/11/18,金,24,15,バレーノ XS,1.8,0.9,0.4,0.7,1.8,3.4,2.2,0.4,0,1.3,2.1,3.3,1.8,3.7,EX,『ぷっ』すま
2016/11/18,金,24,15,イグニス,1.2,0,0.4,0.9,1.5,1.3,2.5,0.4,0.4,0.7,1.6,1.4,1.5,2.5,TBS,ＮＥＷＳ２３
2016/11/18,金,24,15,イグニス,3.2,1.3,1.7,1.4,4.2,6.9,2.5,0.7,0.9,1.7,3.3,4.7,2.4,6,EX,家政夫のミタゾノ
2016/11/18,金,24,15,バレーノ XS,1.5,0.3,0.9,1.3,2,1.7,3.1,0.7,0.9,0.7,1.6,2,2.1,3.1,TBS,ＮＥＷＳ２３
2016/11/18,金,22,15,イグニス,2.7,1.3,1.3,2.7,3.6,5.3,3.7,0.4,1.7,1.3,2.2,3.3,2.1,5.1,TBS,野球の未来へ。侍ジャパン目指せ世界一！
2016/11/18,金,22,15,バレーノ XS,2.8,1.3,2.2,2.9,3.9,5,4,0.7,1.7,1.5,2.3,3.2,2.1,5.2,TBS,金曜ドラマ「砂の塔～知りすぎた隣人」
2016/11/18,金,22,15,バレーノ XS,1.8,0.3,1.3,1.3,1.8,2,3.1,0,0.4,0.4,3.1,2.1,3.3,3.4,TX,たけしのニッポンのミカタ！
2016/11/18,金,22,15,ソリオ バンディット マイルドハイブリッド,3,1.3,2.6,2.9,3.8,5.9,4.7,0.7,1.7,1.7,1.8,3.5,2.7,5.3,TBS,金曜ドラマ「砂の塔～知りすぎた隣人」
2016/11/18,金,22,15,ソリオ マイルドハイブリッド,5.1,4.1,4.3,5.6,6,6.3,5,3.6,3.9,5,4.8,5.5,3.9,8.8,NTV,金曜ロードＳＨＯＷ！「猫の恩返し」
2016/11/18,金,22,15,ハスラー,5.1,4.4,4.3,5.6,5.9,6.3,5,3.6,3.9,5,4.8,5.5,3.6,8.8,NTV,金曜ロードＳＨＯＷ！「猫の恩返し」
2016/11/18,金,20,15,ワゴンR,4.1,7,4.8,2.9,7.4,5.2,1.9,4.6,1.7,2.4,3.4,3.3,1.5,6.9,EX,ミュージックステーション
2016/11/18,金,20,15,イグニス,4.2,7.3,4.8,3.1,7.4,5.3,1.9,4.6,1.7,2.4,3.6,3.5,1.5,7,EX,ミュージックステーション
2016/11/18,金,19,15,バレーノ XS,2.2,0,0.9,1.3,2.9,3.1,6.2,1.1,0.9,0.6,1.6,2.4,5.1,4.3,CX,その原因、Ｘにあり！
2016/11/18,金,19,15,ソリオ マイルドハイブリッド,4.8,4.7,2.2,4,5.8,5.8,9,3.9,1.7,2.2,4.2,4.9,7.2,8.2,NTV,超問！真実か？ウソか？芸能界○×王決定戦スペシャル
2016/11/18,金,18,15,ソリオ バンディット マイルドハイブリッド,2.8,2.8,0.4,1.1,3.9,3.3,6.2,7.1,0.4,1.7,1.9,2.3,3.9,5.2,EX,スーパーＪチャンネル
2016/11/18,金,18,15,イグニス,1.9,0.6,0.4,0.5,2.1,3.1,5.6,0.4,0.4,1.1,1.6,2.3,4.2,3.9,EX,スーパーＪチャンネル
2016/11/18,金,18,15,バレーノ XS,2,0.9,0.4,0.5,2,3.4,5.6,0.4,0.4,1.1,1.5,2.3,4.8,4,EX,スーパーＪチャンネル
2016/11/18,金,18,15,イグニス,2.1,0.9,0,0.5,2.7,2.8,7.8,0.4,0.4,0.9,1.6,2,5.7,4.3,EX,スーパーＪチャンネル
2016/11/18,金,12,15,ソリオ バンディット マイルドハイブリッド,0.4,0,0,0.4,0.4,1.1,1.6,0,0,0.2,0.2,0.2,1.2,1,TX,昼めし旅～あなたのご飯見せてください！～天空ＳＰ
2016/11/18,金,12,15,バレーノ XS,0.5,0,0,0.4,0.4,1.1,2.2,0,0,0.2,0.2,0.2,1.2,1.1,TX,昼めし旅～あなたのご飯見せてください！～天空ＳＰ
2016/11/18,金,12,15,ソリオ マイルドハイブリッド,1.4,0.6,0,0.4,1.9,1.7,5.6,0.4,0,0.7,1.4,1.5,2.4,2.9,EX,徹子の部屋
2016/11/18,金,12,15,イグニス,1.5,0.6,0,0.4,2,1.7,5.6,0.4,0,0.7,1.4,1.7,2.4,3,EX,徹子の部屋
2016/11/18,金,12,15,バレーノ XS,1.5,0.6,0,0.4,1.9,1.4,5.3,0.4,0,0.7,1.6,1.8,2.4,3,EX,徹子の部屋
2016/11/18,金,6,15,イグニス,0.7,1.3,0,0.5,0.4,0.6,0.6,0.4,0,0.2,1.3,1.1,1.5,1.3,TX,Ｎｅｗｓモーニングサテライト
2016/11/18,金,6,15,バレーノ XS,0.7,1.3,0,0.5,0.4,0.5,0.6,0.4,0,0.2,1.3,1.1,0.9,1.2,TX,Ｎｅｗｓモーニングサテライト
2016/11/18,金,6,15,イグニス,2.7,1.6,1.7,3.1,4.1,3.3,1.2,1.1,1.3,2,3.3,3,2.4,5.7,NTV,ＺＩＰ！
2016/11/18,金,6,15,バレーノ XS,2.7,0.9,1.7,2.9,4.1,3,1.6,1.1,1.3,2,3.2,3.2,2.1,5.6,NTV,ＺＩＰ！
2016/11/17,木,24,15,イグニス,1.1,0.3,0.4,0.9,1.2,0.9,0.3,1.1,1.3,0.9,1.7,2.3,0.6,2.2,TBS,ゴロウ・デラックス
2016/11/17,木,24,15,イグニス,1.4,0.6,0.9,0.9,2.2,1.7,1.9,0.4,0.4,0.7,1.7,2.1,1.2,2.8,NTV,黒い十人の女
2016/11/17,木,24,15,ソリオ マイルドハイブリッド,1.6,0.3,0.9,1.1,2.5,2.2,1.6,0.4,0.9,0.9,2.1,2,1.2,3.1,NTV,黒い十人の女
2016/11/17,木,24,15,イグニス,1.8,0.3,0.9,1.3,2.8,2.7,1.2,0.4,0.9,1.3,2.4,2.1,1.2,3.5,NTV,黒い十人の女
2016/11/17,木,22,15,イグニス,3.4,0.9,1.7,2.4,4.7,5,3.4,1.1,2.2,1.8,4.1,4.3,4.2,6.2,NTV,★ダウンタウンＤＸＤＸ★
2016/11/17,木,22,15,イグニス,3.5,1.3,1.7,2.4,5.1,4.8,4,1.1,1.7,1.8,3.9,4.9,3.9,6.5,NTV,★ダウンタウンＤＸＤＸ★
2016/11/17,木,22,15,ハスラー,3.5,1.3,1.7,2.4,5.2,4.8,3.7,1.1,2.2,1.8,3.9,5,3.9,6.6,NTV,★ダウンタウンＤＸＤＸ★
2016/11/17,木,21,15,ワゴンR,3.6,1.9,4.3,2.5,4.8,5.5,4.7,3.2,0.4,1.3,3.3,4.7,3,6.4,NTV,★ダウンタウンＤＸＤＸ★
2016/11/17,木,21,15,イグニス,3.8,1.9,4.3,2.5,5.2,5.6,5,3.2,0.4,1.7,3.3,5,3.6,6.6,NTV,★ダウンタウンＤＸＤＸ★
2016/11/17,木,20,15,ソリオ マイルドハイブリッド,5.6,5.1,9.1,4.9,8.9,7.5,4,5.4,1.7,2.6,4.9,5.5,3.6,9.5,NTV,ベストヒット歌謡祭２０１６
2016/11/17,木,20,15,ハスラー,5.6,5.1,9.1,4.9,8.8,7.5,4.7,5.4,1.7,2.6,4.9,5.5,3.6,9.5,NTV,ベストヒット歌謡祭２０１６
2016/11/17,木,19,15,スペーシア,4.5,4.7,3.5,4.2,4.9,8,6.9,2.1,3.5,2.2,3,4,7.8,8.1,CX,ＶＳ嵐
2016/11/17,木,19,15,ラパン,4.5,4.7,3.5,4.2,4.9,8,6.9,1.8,3.5,2.2,3,4,7.8,8.1,CX,ＶＳ嵐
2016/11/17,木,18,15,イグニス,4,3.5,3,3.4,5.6,6.9,4.4,2.5,1.3,2,3.8,3.2,4.8,7.7,NTV,ｎｅｗｓｅｖｅｒｙ．
2016/11/17,木,18,15,イグニス,2.1,0.9,0.4,0.5,2.2,3.8,5.9,1.8,0,0.7,1.3,2,5.4,4.1,EX,スーパーＪチャンネル
2016/11/17,木,18,15,ソリオ マイルドハイブリッド,2,0.3,0.4,0.5,1.9,3.8,6.2,1.4,0,0.7,1.5,1.8,5.1,4,EX,スーパーＪチャンネル
2016/11/17,木,18,15,イグニス,2.1,0.3,0.4,0.5,1.9,3.9,7.2,1.1,0,0.6,1.7,2.3,4.8,4.2,EX,スーパーＪチャンネル
2016/11/17,木,18,15,ソリオ マイルドハイブリッド,2.3,0.3,0.4,0.5,2.5,4.5,9,0.7,0.4,0.6,1.5,2.1,5.4,4.7,EX,スーパーＪチャンネル
2016/11/17,木,13,15,ソリオ バンディット マイルドハイブリッド,1.7,0.3,0,0.2,1.5,2.5,5.3,0.7,0.4,0.6,1.5,2.4,5.4,3.5,TBS,ひるおび！
2016/11/17,木,12,15,ソリオ マイルドハイブリッド,0.4,0,0,0.2,0.6,1.1,0.6,0,0,0,0.3,0.5,1.2,1,TX,昼めし旅～あなたのご飯見せてください！～天空ＳＰ
2016/11/17,木,12,15,イグニス,1.5,0,0.9,1.1,2.6,3,4,0,0,0.6,0.6,1.5,2.1,3.3,CX,バイキング
2016/11/17,木,7,15,ソリオ バンディット マイルドハイブリッド,2.9,0.3,0.9,1.3,4,5,6.9,1.1,0.9,1.3,2.6,3.2,4.5,5.7,EX,グッド！モーニング
2016/11/17,木,6,15,イグニス,0.6,0.3,0,0.2,0.8,0.3,0.3,1.1,0,0.4,0.9,1.2,1.2,1.1,TX,Ｎｅｗｓモーニングサテライト
2016/11/17,木,6,15,ソリオ マイルドハイブリッド,2.7,0.6,0.4,1.3,3.5,4.4,2.2,0.7,1.3,1.1,4.5,3.8,2.1,5.8,NTV,ＺＩＰ！
2016/11/16,水,24,15,ソリオ マイルドハイブリッド,0.5,0.3,0,0.5,0.8,0.3,0.9,0.4,0,0.6,0.8,0.3,0.6,1,TX,バナナマンの探せ！街のオモシロさん！！
2016/11/16,水,22,15,ソリオ マイルドハイブリッド,2.2,0.3,1.7,1.8,2.4,3.6,1.9,0,1.3,1.3,3.8,3,0.9,4.3,CX,ＰＡＲＡ☆ＤＯ！～その先の自分（ヒーロー）へ～
2016/11/16,水,22,15,ソリオ バンディット マイルドハイブリッド,5.1,0.6,2.6,2.7,4.9,6.9,9.7,1.1,0.9,2.9,5.6,7.8,10.7,9.3,EX,報道ステーション
2016/11/16,水,21,15,スペーシア,4.2,1.3,3,4,5.8,6.4,4.7,2.1,0.4,2.4,4.5,4.7,4.2,7.6,NTV,ザ！世界仰天ニュース
2016/11/16,水,21,15,ラパン,4.2,1.3,3,4,5.8,6.4,4.7,2.1,0.4,2.4,4.5,4.7,4.2,7.6,NTV,ザ！世界仰天ニュース
2016/11/16,水,20,15,ソリオ バンディット マイルドハイブリッド,3.3,2.8,3.9,2.9,4.2,5.5,3.1,1.4,0.4,2.2,3.3,3.8,2.7,6.1,NTV,ＺＥＲＯＭＩＮＵＴＥ
2016/11/16,水,20,15,ソリオ マイルドハイブリッド,3.4,1.3,1.7,1.1,2.7,8,6.9,2.1,0.4,2,2.6,3.2,8.4,6,EX,くりぃむクイズミラクル９
2016/11/16,水,20,15,バレーノ XT,3.6,1.3,1.7,1.1,3.1,8.3,6.9,2.1,0.4,2.4,2.5,3.5,8.4,6.2,EX,くりぃむクイズミラクル９
2016/11/16,水,19,15,ソリオ マイルドハイブリッド,2.8,0.6,0.4,0.5,2.4,6.3,9.3,1.8,0.4,0.7,1.5,2.9,8.4,5.4,EX,あいつ今何してる？
2016/11/16,水,19,15,ソリオ マイルドハイブリッド,3.3,3.2,1.7,3.3,4.6,5.5,4,2.9,1.3,2.2,2.7,2,3.3,5.9,CX,おじゃＭＡＰ！！
2016/11/16,水,18,15,ソリオ マイルドハイブリッド,5.3,4.1,3,4.5,6.7,8.8,7.2,5,1.3,3.1,4,6.1,6.3,9.8,NTV,ｎｅｗｓｅｖｅｒｙ．
2016/11/16,水,18,15,ソリオ マイルドハイブリッド,1.9,0.9,0.4,1.3,1.6,3.1,5,0.4,0,0.7,0.7,3,6.3,3.5,TBS,Ｎスタ
2016/11/16,水,18,15,ソリオ マイルドハイブリッド,2.8,0.6,1.3,1.4,2.5,5.6,7.5,2.1,0.4,0.7,1.8,2.7,6.6,5.1,EX,スーパーＪチャンネル
2016/11/16,水,7,15,ソリオ バンディット マイルドハイブリッド,3.6,1.3,3,2.2,7.3,5,4,1.1,2.6,1.7,3.7,3,3.6,6.9,CX,めざましテレビ
2016/11/16,水,5,15,ソリオ マイルドハイブリッド,0.9,0,0,0.2,1.2,1.3,0.3,0.4,0,0.7,1.4,2.3,0,1.8,CX,めざましテレビ
