StartDate,Geo,Query,Impressions,Clicks,Queries
2016-06-19,Japan / Kanagawa (Prefecture),toyota,332,65,449
2016-06-20,Japan,トヨタ,27119,3951,22389
2016-06-20,Japan,toyota,4000,867,3826
2016-06-20,Japan / Ibaraki (Prefecture),トヨタ,471,69,425
2016-06-20,Japan / Ibaraki (Prefecture),toyota,66,8,60
2016-06-20,Japan / Tochigi (Prefecture),トヨタ,388,53,320
2016-06-20,Japan / Tochigi (Prefecture),toyota,88,18,76
2016-06-20,Japan / Gunma (Prefecture),トヨタ,335,59,287
2016-06-20,Japan / Gunma (Prefecture),toyota,37,12,46
2016-06-20,Japan / Saitama (Prefecture),トヨタ,1518,181,960
2016-06-20,Japan / Saitama (Prefecture),toyota,142,37,149
2016-06-20,Japan / Chiba (Prefecture),トヨタ,989,142,823
2016-06-20,Japan / Chiba (Prefecture),toyota,112,28,122
2016-06-20,Japan / Tokyo (Prefecture),トヨタ,5063,695,4263
2016-06-20,Japan / Tokyo (Prefecture),toyota,905,183,925
2016-06-20,Japan / Kanagawa (Prefecture),トヨタ,2038,301,1557
2016-06-20,Japan / Kanagawa (Prefecture),toyota,272,56,273
2016-06-21,Japan,トヨタ,25692,3851,20328
2016-06-21,Japan,toyota,3639,812,3360
2016-06-21,Japan / Ibaraki (Prefecture),トヨタ,437,70,388
2016-06-21,Japan / Ibaraki (Prefecture),toyota,48,13,46
2016-06-21,Japan / Tochigi (Prefecture),トヨタ,351,61,301
2016-06-21,Japan / Tochigi (Prefecture),toyota,61,14,54
2016-06-21,Japan / Gunma (Prefecture),トヨタ,359,63,269
2016-06-21,Japan / Gunma (Prefecture),toyota,37,10,33
2016-06-21,Japan / Saitama (Prefecture),トヨタ,1324,183,831
2016-06-21,Japan / Saitama (Prefecture),toyota,137,31,119
2016-06-21,Japan / Chiba (Prefecture),トヨタ,831,144,678
2016-06-21,Japan / Chiba (Prefecture),toyota,115,21,103
2016-06-21,Japan / Tokyo (Prefecture),トヨタ,4484,701,3792
2016-06-21,Japan / Tokyo (Prefecture),toyota,784,180,826
2016-06-21,Japan / Kanagawa (Prefecture),トヨタ,1644,226,1214
2016-06-21,Japan / Kanagawa (Prefecture),toyota,262,47,243
2016-06-22,Japan,トヨタ,23211,3340,19058
2016-06-22,Japan,toyota,3643,679,3314
2016-06-22,Japan / Ibaraki (Prefecture),トヨタ,471,63,387
2016-06-22,Japan / Ibaraki (Prefecture),toyota,50,10,51
2016-06-22,Japan / Tochigi (Prefecture),トヨタ,313,51,268
2016-06-22,Japan / Tochigi (Prefecture),toyota,60,15,46
2016-06-22,Japan / Gunma (Prefecture),トヨタ,279,35,242
2016-06-22,Japan / Gunma (Prefecture),toyota,48,7,46
2016-06-22,Japan / Saitama (Prefecture),トヨタ,1029,168,768
2016-06-22,Japan / Saitama (Prefecture),toyota,128,32,111
2016-06-22,Japan / Chiba (Prefecture),トヨタ,852,128,708
2016-06-22,Japan / Chiba (Prefecture),toyota,103,17,103
2016-06-22,Japan / Tokyo (Prefecture),トヨタ,3983,548,3563
2016-06-22,Japan / Tokyo (Prefecture),toyota,893,139,819
2016-06-22,Japan / Kanagawa (Prefecture),トヨタ,1510,246,1187
2016-06-22,Japan / Kanagawa (Prefecture),toyota,232,41,229
2016-06-23,Japan,トヨタ,25087,3556,20105
2016-06-23,Japan,toyota,3613,789,3247
2016-06-23,Japan / Ibaraki (Prefecture),トヨタ,510,85,403
2016-06-23,Japan / Ibaraki (Prefecture),toyota,49,11,52
2016-06-23,Japan / Tochigi (Prefecture),トヨタ,329,42,265
2016-06-23,Japan / Tochigi (Prefecture),toyota,54,8,58
2016-06-23,Japan / Gunma (Prefecture),トヨタ,318,44,263
2016-06-23,Japan / Gunma (Prefecture),toyota,39,14,37
2016-06-23,Japan / Saitama (Prefecture),トヨタ,1095,156,809
2016-06-23,Japan / Saitama (Prefecture),toyota,136,36,122
2016-06-23,Japan / Chiba (Prefecture),トヨタ,824,127,670
2016-06-23,Japan / Chiba (Prefecture),toyota,109,29,101
2016-06-23,Japan / Tokyo (Prefecture),トヨタ,4355,645,3839
2016-06-23,Japan / Tokyo (Prefecture),toyota,769,138,766
2016-06-23,Japan / Kanagawa (Prefecture),トヨタ,1576,257,1252
2016-06-23,Japan / Kanagawa (Prefecture),toyota,261,67,231
2016-06-24,Japan,トヨタ,27537,3987,21375
2016-06-24,Japan,toyota,3023,542,2651
2016-06-24,Japan / Ibaraki (Prefecture),トヨタ,502,67,405
2016-06-24,Japan / Ibaraki (Prefecture),toyota,67,12,61
2016-06-24,Japan / Tochigi (Prefecture),トヨタ,379,48,328
2016-06-24,Japan / Tochigi (Prefecture),toyota,23,4,28
2016-06-24,Japan / Gunma (Prefecture),トヨタ,397,47,328
2016-06-24,Japan / Gunma (Prefecture),toyota,35,2,35
2016-06-24,Japan / Saitama (Prefecture),トヨタ,1543,234,967
2016-06-24,Japan / Saitama (Prefecture),toyota,141,19,127
2016-06-24,Japan / Chiba (Prefecture),トヨタ,983,186,807
2016-06-24,Japan / Chiba (Prefecture),toyota,112,27,98
2016-06-24,Japan / Tokyo (Prefecture),トヨタ,4053,561,3517
2016-06-24,Japan / Tokyo (Prefecture),toyota,561,97,544
2016-06-24,Japan / Kanagawa (Prefecture),トヨタ,1846,259,1371
2016-06-24,Japan / Kanagawa (Prefecture),toyota,185,30,187
2016-06-25,Japan,トヨタ,26858,4242,21241
2016-06-25,Japan,toyota,2819,564,2582
2016-06-25,Japan / Ibaraki (Prefecture),トヨタ,544,76,452
2016-06-25,Japan / Ibaraki (Prefecture),toyota,49,10,49
2016-06-25,Japan / Tochigi (Prefecture),トヨタ,382,54,338
2016-06-25,Japan / Tochigi (Prefecture),toyota,38,8,38
2016-06-25,Japan / Gunma (Prefecture),トヨタ,370,79,322
2016-06-25,Japan / Gunma (Prefecture),toyota,57,14,43
2016-06-25,Japan / Saitama (Prefecture),トヨタ,1405,246,954
2016-06-25,Japan / Saitama (Prefecture),toyota,144,39,137
2016-06-25,Japan / Chiba (Prefecture),トヨタ,1006,166,856
2016-06-25,Japan / Chiba (Prefecture),toyota,158,18,113
2016-06-25,Japan / Tokyo (Prefecture),トヨタ,3856,572,3161
2016-06-25,Japan / Tokyo (Prefecture),toyota,401,85,412
2016-06-25,Japan / Kanagawa (Prefecture),トヨタ,1776,254,1320
2016-06-25,Japan / Kanagawa (Prefecture),toyota,235,51,228
2016-06-26,Japan,トヨタ,30566,4813,21886
2016-06-26,Japan,toyota,3742,781,3248
2016-06-26,Japan / Ibaraki (Prefecture),トヨタ,576,105,458
2016-06-26,Japan / Ibaraki (Prefecture),toyota,61,20,60
2016-06-26,Japan / Tochigi (Prefecture),トヨタ,392,65,308
2016-06-26,Japan / Tochigi (Prefecture),toyota,74,13,66
2016-06-26,Japan / Gunma (Prefecture),トヨタ,442,63,321
2016-06-26,Japan / Gunma (Prefecture),toyota,45,12,43
2016-06-26,Japan / Saitama (Prefecture),トヨタ,1604,255,985
2016-06-26,Japan / Saitama (Prefecture),toyota,156,41,138
2016-06-26,Japan / Chiba (Prefecture),トヨタ,1150,200,861
2016-06-26,Japan / Chiba (Prefecture),toyota,109,27,100
2016-06-26,Japan / Tokyo (Prefecture),トヨタ,5160,828,3852
2016-06-26,Japan / Tokyo (Prefecture),toyota,698,136,708
2016-06-26,Japan / Kanagawa (Prefecture),トヨタ,2421,335,1529
2016-06-26,Japan / Kanagawa (Prefecture),toyota,249,60,236
2016-06-27,Japan,トヨタ,27773,4118,20643
2016-06-27,Japan,toyota,3732,772,3269
2016-06-27,Japan / Ibaraki (Prefecture),トヨタ,545,77,394
2016-06-27,Japan / Ibaraki (Prefecture),toyota,62,8,54
2016-06-27,Japan / Tochigi (Prefecture),トヨタ,352,46,285
2016-06-27,Japan / Tochigi (Prefecture),toyota,53,9,49
2016-06-27,Japan / Gunma (Prefecture),トヨタ,326,53,262
2016-06-27,Japan / Gunma (Prefecture),toyota,47,8,41
2016-06-27,Japan / Saitama (Prefecture),トヨタ,1575,212,881
2016-06-27,Japan / Saitama (Prefecture),toyota,132,22,114
2016-06-27,Japan / Chiba (Prefecture),トヨタ,926,169,730
2016-06-27,Japan / Chiba (Prefecture),toyota,130,26,111
2016-06-27,Japan / Tokyo (Prefecture),トヨタ,4627,719,3811
2016-06-27,Japan / Tokyo (Prefecture),toyota,774,155,767
2016-06-27,Japan / Kanagawa (Prefecture),トヨタ,2028,286,1309
2016-06-27,Japan / Kanagawa (Prefecture),toyota,280,62,234
2016-06-28,Japan,トヨタ,32284,4916,23277
2016-06-28,Japan,toyota,4579,904,4042
2016-06-28,Japan / Ibaraki (Prefecture),トヨタ,862,105,473
2016-06-28,Japan / Ibaraki (Prefecture),toyota,86,25,75
2016-06-28,Japan / Tochigi (Prefecture),トヨタ,462,58,349
2016-06-28,Japan / Tochigi (Prefecture),toyota,82,13,70
2016-06-28,Japan / Gunma (Prefecture),トヨタ,456,72,333
2016-06-28,Japan / Gunma (Prefecture),toyota,63,10,57
2016-06-28,Japan / Saitama (Prefecture),トヨタ,1788,242,975
2016-06-28,Japan / Saitama (Prefecture),toyota,189,32,142
2016-06-28,Japan / Chiba (Prefecture),トヨタ,1091,174,836
2016-06-28,Japan / Chiba (Prefecture),toyota,165,38,149
2016-06-28,Japan / Tokyo (Prefecture),トヨタ,5540,890,4575
2016-06-28,Japan / Tokyo (Prefecture),toyota,956,180,975
2016-06-28,Japan / Kanagawa (Prefecture),トヨタ,2151,356,1551
2016-06-28,Japan / Kanagawa (Prefecture),toyota,276,58,260
2016-06-29,Japan,トヨタ,44293,6675,33365
2016-06-29,Japan,toyota,5517,1128,4943
2016-06-29,Japan / Ibaraki (Prefecture),トヨタ,1041,145,701
2016-06-29,Japan / Ibaraki (Prefecture),toyota,109,21,105
2016-06-29,Japan / Tochigi (Prefecture),トヨタ,639,80,519
2016-06-29,Japan / Tochigi (Prefecture),toyota,95,16,88
2016-06-29,Japan / Gunma (Prefecture),トヨタ,627,125,483
2016-06-29,Japan / Gunma (Prefecture),toyota,72,12,62
2016-06-29,Japan / Saitama (Prefecture),トヨタ,2451,327,1435
2016-06-29,Japan / Saitama (Prefecture),toyota,211,32,185
2016-06-29,Japan / Chiba (Prefecture),トヨタ,1623,258,1263
2016-06-29,Japan / Chiba (Prefecture),toyota,180,37,160
2016-06-29,Japan / Tokyo (Prefecture),トヨタ,7099,1107,5873
2016-06-29,Japan / Tokyo (Prefecture),toyota,1009,212,1012
2016-06-29,Japan / Kanagawa (Prefecture),トヨタ,3137,475,2323
2016-06-29,Japan / Kanagawa (Prefecture),toyota,418,77,374
2016-06-30,Japan,トヨタ,31051,4656,22339
2016-06-30,Japan,toyota,4230,863,3612
2016-06-30,Japan / Ibaraki (Prefecture),トヨタ,638,87,433
2016-06-30,Japan / Ibaraki (Prefecture),toyota,75,17,69
2016-06-30,Japan / Tochigi (Prefecture),トヨタ,471,81,331
2016-06-30,Japan / Tochigi (Prefecture),toyota,90,21,66
2016-06-30,Japan / Gunma (Prefecture),トヨタ,476,74,332
2016-06-30,Japan / Gunma (Prefecture),toyota,53,12,52
2016-06-30,Japan / Saitama (Prefecture),トヨタ,1399,223,915
2016-06-30,Japan / Saitama (Prefecture),toyota,189,34,147
2016-06-30,Japan / Chiba (Prefecture),トヨタ,1052,157,773
2016-06-30,Japan / Chiba (Prefecture),toyota,137,28,118
2016-06-30,Japan / Tokyo (Prefecture),トヨタ,5023,744,4000
2016-06-30,Japan / Tokyo (Prefecture),toyota,754,162,747
2016-06-30,Japan / Kanagawa (Prefecture),トヨタ,2174,297,1429
2016-06-30,Japan / Kanagawa (Prefecture),toyota,292,53,261
2016-07-01,Japan,トヨタ,31005,4965,21587
2016-07-01,Japan,toyota,3571,773,2867
2016-07-01,Japan / Ibaraki (Prefecture),トヨタ,629,96,444
2016-07-01,Japan / Ibaraki (Prefecture),toyota,55,13,48
2016-07-01,Japan / Tochigi (Prefecture),トヨタ,398,83,296
2016-07-01,Japan / Tochigi (Prefecture),toyota,62,22,49
2016-07-01,Japan / Gunma (Prefecture),トヨタ,460,89,317
2016-07-01,Japan / Gunma (Prefecture),toyota,86,7,36
2016-07-01,Japan / Saitama (Prefecture),トヨタ,1416,246,989
2016-07-01,Japan / Saitama (Prefecture),toyota,156,39,141
2016-07-01,Japan / Chiba (Prefecture),トヨタ,1138,221,825
2016-07-01,Japan / Chiba (Prefecture),toyota,106,32,95
2016-07-01,Japan / Tokyo (Prefecture),トヨタ,4348,708,3378
2016-07-01,Japan / Tokyo (Prefecture),toyota,591,113,543
2016-07-01,Japan / Kanagawa (Prefecture),トヨタ,2083,318,1370
2016-07-01,Japan / Kanagawa (Prefecture),toyota,227,52,203
2016-07-02,Japan,トヨタ,32797,5434,22795
2016-07-02,Japan,toyota,3303,732,2611
2016-07-02,Japan / Ibaraki (Prefecture),トヨタ,739,112,504
2016-07-02,Japan / Ibaraki (Prefecture),toyota,73,18,60
2016-07-02,Japan / Tochigi (Prefecture),トヨタ,462,86,331
2016-07-02,Japan / Tochigi (Prefecture),toyota,59,11,40
2016-07-02,Japan / Gunma (Prefecture),トヨタ,426,62,303
2016-07-02,Japan / Gunma (Prefecture),toyota,61,14,56
2016-07-02,Japan / Saitama (Prefecture),トヨタ,1596,277,1092
2016-07-02,Japan / Saitama (Prefecture),toyota,140,25,121
2016-07-02,Japan / Chiba (Prefecture),トヨタ,1291,222,866
2016-07-02,Japan / Chiba (Prefecture),toyota,148,38,131
2016-07-02,Japan / Tokyo (Prefecture),トヨタ,4558,756,3379
2016-07-02,Japan / Tokyo (Prefecture),toyota,436,99,395
2016-07-02,Japan / Kanagawa (Prefecture),トヨタ,2372,396,1534
2016-07-02,Japan / Kanagawa (Prefecture),toyota,238,62,213
2016-07-03,Japan,トヨタ,30303,4937,21308
2016-07-03,Japan,toyota,3944,828,3229
2016-07-03,Japan / Ibaraki (Prefecture),トヨタ,603,90,443
2016-07-03,Japan / Ibaraki (Prefecture),toyota,46,10,49
2016-07-03,Japan / Tochigi (Prefecture),トヨタ,449,85,305
2016-07-03,Japan / Tochigi (Prefecture),toyota,80,18,65
2016-07-03,Japan / Gunma (Prefecture),トヨタ,324,55,244
2016-07-03,Japan / Gunma (Prefecture),toyota,95,14,56
2016-07-03,Japan / Saitama (Prefecture),トヨタ,1311,222,904
2016-07-03,Japan / Saitama (Prefecture),toyota,170,42,144
2016-07-03,Japan / Chiba (Prefecture),トヨタ,1168,202,809
2016-07-03,Japan / Chiba (Prefecture),toyota,133,34,112
2016-07-03,Japan / Tokyo (Prefecture),トヨタ,4536,710,3578
2016-07-03,Japan / Tokyo (Prefecture),toyota,650,137,633
2016-07-03,Japan / Kanagawa (Prefecture),トヨタ,2127,352,1402
2016-07-03,Japan / Kanagawa (Prefecture),toyota,235,43,213
2016-07-04,Japan,トヨタ,31581,5268,22353
2016-07-04,Japan,toyota,4715,1021,3987
2016-07-04,Japan / Ibaraki (Prefecture),トヨタ,661,96,432
2016-07-04,Japan / Ibaraki (Prefecture),toyota,87,16,71
2016-07-04,Japan / Tochigi (Prefecture),トヨタ,525,85,378
2016-07-04,Japan / Tochigi (Prefecture),toyota,82,22,69
2016-07-04,Japan / Gunma (Prefecture),トヨタ,423,95,298
2016-07-04,Japan / Gunma (Prefecture),toyota,69,11,48
2016-07-04,Japan / Saitama (Prefecture),トヨタ,1468,308,1005
2016-07-04,Japan / Saitama (Prefecture),toyota,173,41,152
2016-07-04,Japan / Chiba (Prefecture),トヨタ,970,194,756
2016-07-04,Japan / Chiba (Prefecture),toyota,149,30,138
2016-07-04,Japan / Tokyo (Prefecture),トヨタ,5064,830,3912
2016-07-04,Japan / Tokyo (Prefecture),toyota,852,191,814
2016-07-04,Japan / Kanagawa (Prefecture),トヨタ,2408,413,1484
2016-07-04,Japan / Kanagawa (Prefecture),toyota,343,84,280
2016-07-05,Japan,トヨタ,36336,6257,26079
2016-07-05,Japan,toyota,5350,1249,4710
2016-07-05,Japan / Ibaraki (Prefecture),トヨタ,777,132,535
2016-07-05,Japan / Ibaraki (Prefecture),toyota,98,15,81
2016-07-05,Japan / Tochigi (Prefecture),トヨタ,461,79,356
2016-07-05,Japan / Tochigi (Prefecture),toyota,96,24,87
2016-07-05,Japan / Gunma (Prefecture),トヨタ,539,101,387
2016-07-05,Japan / Gunma (Prefecture),toyota,67,16,62
2016-07-05,Japan / Saitama (Prefecture),トヨタ,1535,289,1119
2016-07-05,Japan / Saitama (Prefecture),toyota,191,49,172
2016-07-05,Japan / Chiba (Prefecture),トヨタ,1323,253,989
2016-07-05,Japan / Chiba (Prefecture),toyota,154,37,142
2016-07-05,Japan / Tokyo (Prefecture),トヨタ,6414,1050,4589
2016-07-05,Japan / Tokyo (Prefecture),toyota,1033,246,1059
2016-07-05,Japan / Kanagawa (Prefecture),トヨタ,2828,452,1778
2016-07-05,Japan / Kanagawa (Prefecture),toyota,356,76,322
2016-07-06,Japan,トヨタ,31219,4805,22139
2016-07-06,Japan,toyota,4431,1029,3981
2016-07-06,Japan / Ibaraki (Prefecture),トヨタ,631,92,435
2016-07-06,Japan / Ibaraki (Prefecture),toyota,70,19,66
2016-07-06,Japan / Tochigi (Prefecture),トヨタ,399,60,274
2016-07-06,Japan / Tochigi (Prefecture),toyota,81,20,70
2016-07-06,Japan / Gunma (Prefecture),トヨタ,470,82,334
2016-07-06,Japan / Gunma (Prefecture),toyota,68,18,66
2016-07-06,Japan / Saitama (Prefecture),トヨタ,1438,237,888
2016-07-06,Japan / Saitama (Prefecture),toyota,169,41,151
2016-07-06,Japan / Chiba (Prefecture),トヨタ,1121,197,794
2016-07-06,Japan / Chiba (Prefecture),toyota,121,27,105
2016-07-06,Japan / Tokyo (Prefecture),トヨタ,5304,843,3827
2016-07-06,Japan / Tokyo (Prefecture),toyota,842,198,858
2016-07-06,Japan / Kanagawa (Prefecture),トヨタ,2131,293,1351
2016-07-06,Japan / Kanagawa (Prefecture),toyota,319,72,292
2016-07-07,Japan,トヨタ,28441,4321,20621
2016-07-07,Japan,toyota,3882,884,3503
2016-07-07,Japan / Ibaraki (Prefecture),トヨタ,651,102,425
2016-07-07,Japan / Ibaraki (Prefecture),toyota,84,13,68
2016-07-07,Japan / Tochigi (Prefecture),トヨタ,384,62,298
2016-07-07,Japan / Tochigi (Prefecture),toyota,59,10,61
2016-07-07,Japan / Gunma (Prefecture),トヨタ,370,63,284
2016-07-07,Japan / Gunma (Prefecture),toyota,44,10,41
2016-07-07,Japan / Saitama (Prefecture),トヨタ,1385,180,845
2016-07-07,Japan / Saitama (Prefecture),toyota,174,45,150
2016-07-07,Japan / Chiba (Prefecture),トヨタ,871,176,717
2016-07-07,Japan / Chiba (Prefecture),toyota,106,21,115
2016-07-07,Japan / Tokyo (Prefecture),トヨタ,4994,764,3694
2016-07-07,Japan / Tokyo (Prefecture),toyota,779,152,778
2016-07-07,Japan / Kanagawa (Prefecture),トヨタ,1809,265,1247
2016-07-07,Japan / Kanagawa (Prefecture),toyota,253,58,237
2016-07-08,Japan,トヨタ,30007,4782,21447
2016-07-08,Japan,toyota,3763,939,3353
2016-07-08,Japan / Ibaraki (Prefecture),トヨタ,774,107,527
2016-07-08,Japan / Ibaraki (Prefecture),toyota,66,14,67
2016-07-08,Japan / Tochigi (Prefecture),トヨタ,391,61,297
2016-07-08,Japan / Tochigi (Prefecture),toyota,65,15,59
2016-07-08,Japan / Gunma (Prefecture),トヨタ,424,88,322
2016-07-08,Japan / Gunma (Prefecture),toyota,50,17,50
2016-07-08,Japan / Saitama (Prefecture),トヨタ,1387,216,906
2016-07-08,Japan / Saitama (Prefecture),toyota,174,36,162
2016-07-08,Japan / Chiba (Prefecture),トヨタ,1109,223,850
2016-07-08,Japan / Chiba (Prefecture),toyota,147,33,140
2016-07-08,Japan / Tokyo (Prefecture),トヨタ,4720,751,3380
2016-07-08,Japan / Tokyo (Prefecture),toyota,582,138,570
2016-07-08,Japan / Kanagawa (Prefecture),トヨタ,2133,324,1424
2016-07-08,Japan / Kanagawa (Prefecture),toyota,278,71,240
2016-07-09,Japan,トヨタ,25494,3651,21904
2016-07-09,Japan,toyota,2687,591,2955
2016-07-09,Japan / Ibaraki (Prefecture),トヨタ,599,74,485
2016-07-09,Japan / Ibaraki (Prefecture),toyota,51,15,64
2016-07-09,Japan / Tochigi (Prefecture),トヨタ,328,45,282
2016-07-09,Japan / Tochigi (Prefecture),toyota,26,13,33
2016-07-09,Japan / Gunma (Prefecture),トヨタ,381,61,346
2016-07-09,Japan / Gunma (Prefecture),toyota,32,5,39
2016-07-09,Japan / Saitama (Prefecture),トヨタ,1352,182,1025
2016-07-09,Japan / Saitama (Prefecture),toyota,123,31,163
2016-07-09,Japan / Chiba (Prefecture),トヨタ,1174,165,944
2016-07-09,Japan / Chiba (Prefecture),toyota,130,33,155
2016-07-09,Japan / Tokyo (Prefecture),トヨタ,3961,560,3288
2016-07-09,Japan / Tokyo (Prefecture),toyota,325,60,411
2016-07-09,Japan / Kanagawa (Prefecture),トヨタ,1654,278,1368
2016-07-09,Japan / Kanagawa (Prefecture),toyota,171,44,205
2016-07-10,Japan,トヨタ,29798,4063,19079
2016-07-10,Japan,toyota,3656,880,3403
2016-07-10,Japan / Ibaraki (Prefecture),トヨタ,660,74,389
2016-07-10,Japan / Ibaraki (Prefecture),toyota,55,11,54
2016-07-10,Japan / Tochigi (Prefecture),トヨタ,392,44,283
2016-07-10,Japan / Tochigi (Prefecture),toyota,66,22,61
2016-07-10,Japan / Gunma (Prefecture),トヨタ,413,54,278
2016-07-10,Japan / Gunma (Prefecture),toyota,63,24,62
2016-07-10,Japan / Saitama (Prefecture),トヨタ,1280,166,762
2016-07-10,Japan / Saitama (Prefecture),toyota,150,40,138
2016-07-10,Japan / Chiba (Prefecture),トヨタ,1090,167,726
2016-07-10,Japan / Chiba (Prefecture),toyota,119,30,128
2016-07-10,Japan / Tokyo (Prefecture),トヨタ,5043,718,3213
2016-07-10,Japan / Tokyo (Prefecture),toyota,686,159,718
2016-07-10,Japan / Kanagawa (Prefecture),トヨタ,1965,291,1237
2016-07-10,Japan / Kanagawa (Prefecture),toyota,213,48,231
2016-07-11,Japan,トヨタ,30605,4757,21087
2016-07-11,Japan,toyota,4488,1014,3950
2016-07-11,Japan / Ibaraki (Prefecture),トヨタ,647,100,418
2016-07-11,Japan / Ibaraki (Prefecture),toyota,86,18,79
2016-07-11,Japan / Tochigi (Prefecture),トヨタ,338,51,236
2016-07-11,Japan / Tochigi (Prefecture),toyota,70,26,60
2016-07-11,Japan / Gunma (Prefecture),トヨタ,437,77,285
2016-07-11,Japan / Gunma (Prefecture),toyota,55,14,54
2016-07-11,Japan / Saitama (Prefecture),トヨタ,1440,231,912
2016-07-11,Japan / Saitama (Prefecture),toyota,173,42,152
2016-07-11,Japan / Chiba (Prefecture),トヨタ,1044,176,721
2016-07-11,Japan / Chiba (Prefecture),toyota,125,33,127
2016-07-11,Japan / Tokyo (Prefecture),トヨタ,4984,807,3787
2016-07-11,Japan / Tokyo (Prefecture),toyota,906,205,904
2016-07-11,Japan / Kanagawa (Prefecture),トヨタ,2076,311,1330
2016-07-11,Japan / Kanagawa (Prefecture),toyota,263,61,250
2016-07-12,Japan,トヨタ,27869,4260,19647
2016-07-12,Japan,toyota,3955,938,3477
2016-07-12,Japan / Ibaraki (Prefecture),トヨタ,499,71,357
2016-07-12,Japan / Ibaraki (Prefecture),toyota,75,18,66
